Date;Heure;Time;Biomasse;Gaz;Charbon;Fioul;Hydraulique STEP;Hydraulique fil de l'eau / éclusée;Hydraulique lacs;Nucléaire;Solaire;Déchets;Éolien terrestre;Total
11/1/2020;22:00;43841 22:00-23:00;332;5328;13;202;-800;4065;1657;53645;0;221;4348;69011
11/1/2020;23:00;43841 23:00-24:00;330;5917;13;202;-138;3963;1395;53710;0;222;4695;70309
12/1/2020;00:00;43842 00:00-01:00;320;4647;13;202;-316;3613;795;53763;0;223;4888;68148
12/1/2020;01:00;43842 01:00-02:00;322;3391;13;200;-804;3337;700;53656;0;223;5130;66168
12/1/2020;02:00;43842 02:00-03:00;324;3037;13;200;-1398;3162;877;53462;0;223;5425;65325
12/1/2020;03:00;43842 03:00-04:00;323;2873;13;201;-2248;2961;737;51955;0;222;5610;62647
12/1/2020;04:00;43842 04:00-05:00;325;2872;13;202;-2756;2717;692;51115;0;223;5863;61266
12/1/2020;05:00;43842 05:00-06:00;323;2871;13;202;-2692;2639;700;50993;0;221;6149;61419
12/1/2020;06:00;43842 06:00-07:00;322;2884;13;202;-2536;2729;633;50635;0;221;6338;61441
12/1/2020;07:00;43842 07:00-08:00;322;2892;13;202;-2296;2899;631;50200;0;221;6619;61703
12/1/2020;08:00;43842 08:00-09:00;322;2894;13;200;-1264;3168;964;50626;223;221;6971;64338
12/1/2020;09:00;43842 09:00-10:00;320;2891;13;199;-196;3374;1082;50940;945;221;6856;66645
12/1/2020;10:00;43842 10:00-11:00;320;3094;13;201;74;3535;1332;51655;2252;221;6728;69425
12/1/2020;11:00;43842 11:00-12:00;323;3073;13;203;121;3695;1208;51961;3167;220;6511;70495
12/1/2020;12:00;43842 12:00-13:00;323;3250;14;203;1249;3663;1184;52377;3371;222;6384;72240
12/1/2020;13:00;43842 13:00-14:00;322;2947;14;201;194;3507;826;51989;3298;222;6259;69779
12/1/2020;14:00;43842 14:00-15:00;321;2936;13;201;-1451;3279;574;52283;2833;222;5847;67058
12/1/2020;15:00;43842 15:00-16:00;323;2985;14;203;-2338;3154;1072;52904;1818;222;5339;65696
12/1/2020;16:00;43842 16:00-17:00;324;3130;14;203;-1654;3244;1310;52580;685;221;5050;65107
12/1/2020;17:00;43842 17:00-18:00;323;3813;14;203;199;3519;1882;52999;174;221;4676;68023
12/1/2020;18:00;43842 18:00-19:00;322;4483;13;201;1221;4107;2934;53910;0;221;4214;71626
12/1/2020;19:00;43842 19:00-20:00;321;4578;13;203;1951;4664;3262;54069;0;221;3987;73269
12/1/2020;20:00;43842 20:00-21:00;323;4514;13;202;1278;4445;2681;54136;0;222;3781;71595
12/1/2020;21:00;43842 21:00-22:00;322;4322;13;202;663;4088;1329;53969;0;220;3666;68794
12/1/2020;22:00;43842 22:00-23:00;323;4171;13;202;597;3865;1044;53741;0;214;3585;67755
12/1/2020;23:00;43842 23:00-24:00;322;4527;13;202;878;3728;1585;53866;0;221;3304;68646
13/1/2020;00:00;43843 00:00-01:00;322;4579;13;202;359;3317;1529;53872;0;221;3026;67440
13/1/2020;01:00;43843 01:00-02:00;323;4108;13;202;-443;3114;849;53514;0;222;2776;64678
13/1/2020;02:00;43843 02:00-03:00;321;4154;13;202;-640;3042;844;53742;0;222;2496;64396
13/1/2020;03:00;43843 03:00-04:00;308;4017;13;202;-1441;2958;836;53538;0;222;2379;63032
13/1/2020;04:00;43843 04:00-05:00;302;4198;9;203;-1511;2934;871;53126;0;220;2467;62819
13/1/2020;05:00;43843 05:00-06:00;303;5228;8;203;-562;2943;979;53264;0;221;2531;65118
13/1/2020;06:00;43843 06:00-07:00;304;7079;8;202;355;3662;3002;53697;0;220;2787;71316
13/1/2020;07:00;43843 07:00-08:00;314;7757;8;202;1663;4739;5170;53893;0;221;2997;76964
13/1/2020;08:00;43843 08:00-09:00;317;7807;8;203;1966;5370;5868;54282;211;219;3359;79610
13/1/2020;09:00;43843 09:00-10:00;315;7689;7;203;2367;5908;5957;54364;710;219;3938;81677
13/1/2020;10:00;43843 10:00-11:00;319;7571;4;203;2457;5859;5778;54460;1527;219;3992;82389
13/1/2020;11:00;43843 11:00-12:00;320;7528;2;203;2482;5826;5442;54470;2282;218;4379;83152
13/1/2020;12:00;43843 12:00-13:00;320;7450;5;202;2201;5592;4937;54483;2859;220;5486;83755
13/1/2020;13:00;43843 13:00-14:00;323;7593;51;202;1851;5758;4372;54472;2989;219;6283;84113
13/1/2020;14:00;43843 14:00-15:00;322;7683;51;203;1154;5426;3626;54472;2506;221;6847;82511
13/1/2020;15:00;43843 15:00-16:00;323;7719;51;203;1041;5389;3464;54368;1620;221;7349;81748
13/1/2020;16:00;43843 16:00-17:00;322;7746;51;203;1094;5434;3782;54333;626;220;8019;81830
13/1/2020;17:00;43843 17:00-18:00;323;7874;51;203;1619;5818;4701;54300;184;220;9109;84402
13/1/2020;18:00;43843 18:00-19:00;323;8195;51;203;1521;6070;4936;54203;0;221;9990;85713
13/1/2020;19:00;43843 19:00-20:00;324;8328;51;203;973;5885;4204;54173;0;221;10574;84936
13/1/2020;20:00;43843 20:00-21:00;325;6918;51;202;645;5122;2615;53994;0;222;10798;80892
13/1/2020;21:00;43843 21:00-22:00;324;5626;51;199;10;4757;1883;52730;0;221;11034;76835
13/1/2020;22:00;43843 22:00-23:00;320;4913;51;199;-20;4435;1720;50936;0;221;10944;73719
13/1/2020;23:00;43843 23:00-24:00;317;4360;51;199;-144;4322;1212;50058;0;221;11186;71782
14/1/2020;00:00;43844 00:00-01:00;325;4018;13;199;-1477;3942;944;50578;0;222;11334;70098
14/1/2020;01:00;43844 01:00-02:00;325;3586;13;203;-2076;3626;867;50147;0;221;11341;68253
14/1/2020;02:00;43844 02:00-03:00;325;3643;13;203;-2452;3457;819;48798;0;221;11348;66375
14/1/2020;03:00;43844 03:00-04:00;326;3660;13;203;-2611;3323;766;47091;0;222;11479;64472
14/1/2020;04:00;43844 04:00-05:00;326;3684;14;203;-2602;3301;678;46840;0;222;11364;64030
14/1/2020;05:00;43844 05:00-06:00;326;3887;14;203;-1901;3348;1217;48833;0;222;11124;67273
14/1/2020;06:00;43844 06:00-07:00;326;4262;13;201;-1291;3520;1584;50777;0;221;10809;70422
14/1/2020;07:00;43844 07:00-08:00;326;5269;11;203;816;4252;3365;50917;0;221;10862;76242
14/1/2020;08:00;43844 08:00-09:00;327;5718;8;203;1139;5030;4099;50577;197;221;10849;78368
14/1/2020;09:00;43844 09:00-10:00;327;5649;8;203;691;5151;3477;50403;661;220;11089;77879
14/1/2020;10:00;43844 10:00-11:00;325;5213;8;203;555;5197;3334;50632;1621;220;11468;78776
14/1/2020;11:00;43844 11:00-12:00;328;5166;8;203;952;5025;3620;50663;2355;220;11771;80311
14/1/2020;12:00;43844 12:00-13:00;326;5387;16;203;1756;4587;3708;50669;2594;221;11803;81270
14/1/2020;13:00;43844 13:00-14:00;326;5356;21;203;1339;4598;3456;50563;2676;223;11887;80648
14/1/2020;14:00;43844 14:00-15:00;325;5419;26;203;1864;4417;3306;48710;2277;222;11906;78675
14/1/2020;15:00;43844 15:00-16:00;327;5875;36;203;953;4375;2646;47947;1662;222;11965;76211
14/1/2020;16:00;43844 16:00-17:00;326;5864;46;203;446;4551;1888;48599;724;224;11966;74837
14/1/2020;17:00;43844 17:00-18:00;326;5370;55;203;773;5122;1888;48578;171;221;11861;74568
14/1/2020;18:00;43844 18:00-19:00;326;5600;55;203;2125;5555;2958;48619;0;220;11956;77617
14/1/2020;19:00;43844 19:00-20:00;324;6082;55;203;2169;5439;3659;48513;0;222;11901;78567
14/1/2020;20:00;43844 20:00-21:00;325;5159;55;203;1361;4904;2971;48440;0;224;11972;75614
14/1/2020;21:00;43844 21:00-22:00;326;4509;55;203;458;4486;1862;48432;0;224;11916;72471
14/1/2020;22:00;43844 22:00-23:00;326;3759;55;202;241;4135;1734;48637;0;223;11615;70927
14/1/2020;23:00;43844 23:00-24:00;324;3785;55;203;-4;3765;1409;49908;0;223;11301;70969
15/1/2020;00:00;43845 00:00-01:00;326;3678;55;203;-1023;3453;991;48801;0;224;11285;67993
15/1/2020;01:00;43845 01:00-02:00;327;3348;55;203;-2377;3238;1040;48107;0;224;11297;65462
15/1/2020;02:00;43845 02:00-03:00;328;3308;55;202;-2702;3161;921;47654;0;223;11516;64666
15/1/2020;03:00;43845 03:00-04:00;327;3289;55;201;-3033;3114;879;46471;0;223;11599;63125
15/1/2020;04:00;43845 04:00-05:00;327;3378;55;201;-2602;3101;1072;46231;0;223;11653;63639
15/1/2020;05:00;43845 05:00-06:00;326;3395;55;200;-2247;3205;1444;48078;0;223;11675;66354
15/1/2020;06:00;43845 06:00-07:00;326;4443;55;202;-1597;3679;1490;50261;0;222;11744;70825
15/1/2020;07:00;43845 07:00-08:00;325;6206;55;203;89;4334;2472;50410;0;221;11985;76300
15/1/2020;08:00;43845 08:00-09:00;328;6547;55;203;700;4771;2140;49837;169;222;12043;77015
15/1/2020;09:00;43845 09:00-10:00;326;6800;55;203;1409;4786;2619;50051;535;222;11712;78718
15/1/2020;10:00;43845 10:00-11:00;325;6889;55;203;1640;4673;2496;50726;1341;221;11326;79895
15/1/2020;11:00;43845 11:00-12:00;323;6524;55;203;1070;4504;2417;50703;2094;221;11286;79400
15/1/2020;12:00;43845 12:00-13:00;324;6505;55;203;352;4229;2932;49953;2497;222;11327;78599
15/1/2020;13:00;43845 13:00-14:00;324;6658;56;203;852;4207;3580;49658;2253;223;10717;78731
15/1/2020;14:00;43845 14:00-15:00;325;6666;56;203;334;4369;3002;49687;1647;224;9731;76244
15/1/2020;15:00;43845 15:00-16:00;324;6849;56;203;536;4409;3186;49383;1077;223;8342;74588
15/1/2020;16:00;43845 16:00-17:00;324;6875;55;203;700;4615;3503;49287;412;222;7189;73385
15/1/2020;17:00;43845 17:00-18:00;323;6840;55;203;867;5207;4157;49169;147;223;6320;73511
15/1/2020;18:00;43845 18:00-19:00;324;6938;55;203;1529;5685;5086;48971;0;224;5444;74459
15/1/2020;19:00;43845 19:00-20:00;326;6878;55;203;2195;5721;5117;48376;0;222;4973;74066
15/1/2020;20:00;43845 20:00-21:00;324;6851;55;202;1455;5479;4470;48270;0;223;4649;71978
15/1/2020;21:00;43845 21:00-22:00;325;6837;55;202;680;4983;3882;48559;0;226;4403;70152
15/1/2020;22:00;43845 22:00-23:00;323;6820;55;203;711;4775;2952;48212;0;225;4188;68464
15/1/2020;23:00;43845 23:00-24:00;323;7009;55;202;520;4442;3476;48555;0;224;3821;68627
16/1/2020;00:00;43846 00:00-01:00;324;6288;18;203;-521;4041;2556;48617;0;224;3444;65194
16/1/2020;01:00;43846 01:00-02:00;324;5480;18;203;-1090;3591;2569;49254;0;224;3070;63643
16/1/2020;02:00;43846 02:00-03:00;324;5513;18;203;-1128;3400;2621;49470;0;223;2855;63499
16/1/2020;03:00;43846 03:00-04:00;324;5498;19;203;-1809;3413;2250;49789;0;223;2920;62830
16/1/2020;04:00;43846 04:00-05:00;325;5494;18;203;-2024;3408;2186;49723;0;223;3267;62823
16/1/2020;05:00;43846 05:00-06:00;326;6193;18;202;-1733;3516;2358;50103;0;223;3666;64872
16/1/2020;06:00;43846 06:00-07:00;325;7287;18;203;-161;4086;2968;50478;0;222;4244;69670
16/1/2020;07:00;43846 07:00-08:00;325;7684;18;203;1225;4927;5031;50877;0;223;5007;75520
16/1/2020;08:00;43846 08:00-09:00;327;7693;18;203;1873;5504;5379;51111;196;224;5703;78231
16/1/2020;09:00;43846 09:00-10:00;326;7662;18;202;1590;5547;4806;51118;916;222;6245;78652
16/1/2020;10:00;43846 10:00-11:00;325;7595;18;202;759;5400;3616;51132;2261;222;6306;77836
16/1/2020;11:00;43846 11:00-12:00;325;7049;18;203;630;5266;3262;50732;3257;222;6197;77161
16/1/2020;12:00;43846 12:00-13:00;324;6768;21;203;391;4702;3410;50587;3681;222;6409;76718
16/1/2020;13:00;43846 13:00-14:00;324;6512;26;203;592;4512;4151;50472;3627;222;6884;77525
16/1/2020;14:00;43846 14:00-15:00;328;6490;32;203;654;4373;3051;49991;3092;222;7183;75619
16/1/2020;15:00;43846 15:00-16:00;327;6614;36;203;622;4461;3031;48766;2135;222;7623;74040
16/1/2020;16:00;43846 16:00-17:00;325;6571;46;203;318;4592;2991;48619;863;222;8007;72757
16/1/2020;17:00;43846 17:00-18:00;323;6997;53;203;258;5019;2477;48132;181;223;8768;72634
16/1/2020;18:00;43846 18:00-19:00;323;6888;53;202;357;5177;2233;47826;0;222;9763;73044
16/1/2020;19:00;43846 19:00-20:00;324;7003;53;202;406;5105;2770;48041;0;224;10172;74300
16/1/2020;20:00;43846 20:00-21:00;325;6814;53;202;985;4873;3030;47962;0;222;10205;74671
16/1/2020;21:00;43846 21:00-22:00;324;6846;53;202;63;4592;2335;48195;0;223;10273;73106
16/1/2020;22:00;43846 22:00-23:00;325;6591;53;203;-581;4242;1301;49266;0;224;9912;71536
16/1/2020;23:00;43846 23:00-24:00;326;5910;53;202;-645;3950;1342;49320;0;225;9538;70221
17/1/2020;00:00;43847 00:00-01:00;326;4695;13;202;-1960;3654;1406;49628;0;225;9160;67349
17/1/2020;01:00;43847 01:00-02:00;325;4478;13;203;-2473;3278;1478;49716;0;224;8678;65920
17/1/2020;02:00;43847 02:00-03:00;326;4790;14;203;-2779;3125;1549;49683;0;225;8598;65734
17/1/2020;03:00;43847 03:00-04:00;327;4669;14;200;-3123;3214;786;49730;0;222;8505;64544
17/1/2020;04:00;43847 04:00-05:00;326;4995;14;200;-3085;3364;847;49908;0;220;8083;64872
17/1/2020;05:00;43847 05:00-06:00;322;5623;13;200;-3020;3434;1192;50090;0;223;7903;65980
17/1/2020;06:00;43847 06:00-07:00;322;6375;13;202;-1598;3797;1926;50094;0;222;7638;68991
17/1/2020;07:00;43847 07:00-08:00;322;7697;13;203;214;4616;3823;50335;0;221;7809;75253
17/1/2020;08:00;43847 08:00-09:00;323;7933;13;203;1349;5159;4368;50419;163;223;7455;77608
17/1/2020;09:00;43847 09:00-10:00;322;7929;13;203;1935;5427;4524;50784;381;223;7100;78841
17/1/2020;10:00;43847 10:00-11:00;323;7909;13;203;1738;5165;4459;50814;764;223;6950;78561
17/1/2020;11:00;43847 11:00-12:00;323;7897;14;203;1759;4988;4631;50716;1139;223;6978;78871
17/1/2020;12:00;43847 12:00-13:00;324;7801;13;203;1013;4823;4524;50462;1536;222;7504;78425
17/1/2020;13:00;43847 13:00-14:00;323;7712;13;203;876;4723;4266;50290;1669;221;8412;78708
17/1/2020;14:00;43847 14:00-15:00;324;7714;14;203;710;4664;3923;50187;1530;223;8574;78066
17/1/2020;15:00;43847 15:00-16:00;324;8169;13;203;830;4618;3874;49212;1152;222;8399;77016
17/1/2020;16:00;43847 16:00-17:00;323;8363;11;203;788;4974;3455;49176;567;222;7807;75889
17/1/2020;17:00;43847 17:00-18:00;323;8427;10;203;1109;5443;3829;49418;164;223;6918;76067
17/1/2020;18:00;43847 18:00-19:00;323;8454;10;203;1560;6117;4188;49764;0;221;6757;77597
17/1/2020;19:00;43847 19:00-20:00;324;8390;13;202;1774;6129;4160;50164;0;222;6571;77949
17/1/2020;20:00;43847 20:00-21:00;323;8419;13;202;1095;5563;3857;50372;0;223;6240;76307
17/1/2020;21:00;43847 21:00-22:00;324;8206;13;202;476;4996;2935;50364;0;224;6107;73847
17/1/2020;22:00;43847 22:00-23:00;323;8131;13;202;720;4739;2650;50279;0;223;5804;73084
17/1/2020;23:00;43847 23:00-24:00;323;8085;13;202;1225;4515;2374;50038;0;222;5919;72916
18/1/2020;00:00;43848 00:00-01:00;323;8113;13;202;660;4004;1993;49250;0;223;5957;70738
18/1/2020;01:00;43848 01:00-02:00;323;7395;13;202;-105;3679;1162;48124;0;224;5821;66838
18/1/2020;02:00;43848 02:00-03:00;323;7295;13;202;-502;3483;1225;47847;0;225;5487;65598
18/1/2020;03:00;43848 03:00-04:00;324;6426;13;202;-1920;3407;419;48106;0;224;5162;62363
18/1/2020;04:00;43848 04:00-05:00;323;6603;13;202;-2447;3426;438;48236;0;225;4603;61622
18/1/2020;05:00;43848 05:00-06:00;323;6541;13;203;-2085;3498;526;48043;0;220;4203;61485
18/1/2020;06:00;43848 06:00-07:00;323;7373;13;202;-885;3704;1237;48323;0;218;3704;64212
18/1/2020;07:00;43848 07:00-08:00;322;8217;13;202;-486;4016;1703;48271;0;218;3294;65770
18/1/2020;08:00;43848 08:00-09:00;323;8527;13;202;85;4448;2687;48524;200;217;2895;68121
18/1/2020;09:00;43848 09:00-10:00;323;8503;13;202;455;4884;3759;48586;730;215;2517;70187
18/1/2020;10:00;43848 10:00-11:00;324;8491;13;202;366;5046;3690;48649;1708;215;1880;70584
18/1/2020;11:00;43848 11:00-12:00;323;8266;14;202;669;4928;3072;48736;2684;218;1249;70361
18/1/2020;12:00;43848 12:00-13:00;323;8356;14;203;817;4742;3316;48751;3459;218;997;71196
18/1/2020;13:00;43848 13:00-14:00;323;8210;14;202;254;4430;2423;48569;3720;219;967;69331
18/1/2020;14:00;43848 14:00-15:00;324;8171;14;203;202;3939;1611;48452;3072;219;1030;67237
18/1/2020;15:00;43848 15:00-16:00;324;8296;14;203;408;3968;1690;48400;2056;221;1209;66789
18/1/2020;16:00;43848 16:00-17:00;323;8479;14;203;535;3978;2343;48371;756;221;1467;66690
18/1/2020;17:00;43848 17:00-18:00;323;8338;14;202;803;4742;3702;48314;163;221;1892;68714
18/1/2020;18:00;43848 18:00-19:00;323;8352;13;203;1192;5451;4245;48301;0;222;2466;70768
18/1/2020;19:00;43848 19:00-20:00;324;8342;13;203;1527;5498;4165;48312;0;220;3150;71754
18/1/2020;20:00;43848 20:00-21:00;324;8296;13;202;1282;5039;3831;48530;0;223;3469;71209
18/1/2020;21:00;43848 21:00-22:00;323;8407;13;202;708;4567;3449;48651;0;222;3771;70313
18/1/2020;22:00;43848 22:00-23:00;323;8538;13;202;859;4239;2967;48537;0;222;3710;69610
18/1/2020;23:00;43848 23:00-24:00;323;8573;13;202;691;4032;3508;48526;0;222;3583;69673
19/1/2020;00:00;43849 00:00-01:00;323;7771;13;203;336;3960;2445;48429;0;222;3528;67230
19/1/2020;01:00;43849 01:00-02:00;322;7278;13;203;89;3534;2140;48104;0;222;3625;65530
19/1/2020;02:00;43849 02:00-03:00;323;7032;13;203;-714;3328;1874;47993;0;221;3864;64137
19/1/2020;03:00;43849 03:00-04:00;324;6784;13;202;-1848;2991;1280;47934;0;222;4139;62041
19/1/2020;04:00;43849 04:00-05:00;324;6319;13;203;-2474;2816;798;48022;0;222;4548;60791
19/1/2020;05:00;43849 05:00-06:00;323;6118;13;202;-2998;2840;822;48727;0;221;4735;61003
19/1/2020;06:00;43849 06:00-07:00;323;6698;13;202;-2921;2992;887;48735;0;220;4683;61832
19/1/2020;07:00;43849 07:00-08:00;324;7143;13;203;-2450;3180;1493;48257;0;217;4672;63052
19/1/2020;08:00;43849 08:00-09:00;323;7225;13;202;-1726;3349;1953;48346;181;217;4775;64858
19/1/2020;09:00;43849 09:00-10:00;322;7269;12;202;-115;3723;2774;48469;729;218;5250;68853
19/1/2020;10:00;43849 10:00-11:00;323;7220;10;202;298;3871;2688;48897;1891;218;5132;70750
19/1/2020;11:00;43849 11:00-12:00;324;7261;10;202;145;3885;2656;49693;3126;219;4484;72005
19/1/2020;12:00;43849 12:00-13:00;323;7247;9;202;43;3803;2778;49752;3711;220;4592;72680
19/1/2020;13:00;43849 13:00-14:00;323;7058;7;203;-933;3617;2433;49600;3801;218;5077;71404
19/1/2020;14:00;43849 14:00-15:00;324;6793;6;203;-1740;3324;1647;49280;3337;216;5434;68824
19/1/2020;15:00;43849 15:00-16:00;323;7071;6;203;-2008;3215;1462;49321;2417;215;5683;67908
19/1/2020;16:00;43849 16:00-17:00;323;7503;6;203;-1545;3308;1786;49662;1052;215;5367;67880
19/1/2020;17:00;43849 17:00-18:00;322;8010;5;203;-374;3691;2866;49815;214;215;5342;70309
19/1/2020;18:00;43849 18:00-19:00;322;8553;0;203;871;4389;4196;49934;0;215;5709;74392
19/1/2020;19:00;43849 19:00-20:00;324;8566;-3;203;1685;4794;4426;50393;0;215;6031;76634
19/1/2020;20:00;43849 20:00-21:00;324;8410;-4;203;877;4787;3431;51313;0;215;6404;75960
19/1/2020;21:00;43849 21:00-22:00;323;8508;-4;202;84;4408;2273;51570;0;214;6526;74104
19/1/2020;22:00;43849 22:00-23:00;323;8461;-5;202;-56;4185;2558;51660;0;214;6489;74031
19/1/2020;23:00;43849 23:00-24:00;323;8283;-7;202;191;3859;2589;51496;0;215;6406;73557
20/1/2020;00:00;43850 00:00-01:00;324;8197;-12;202;-570;3461;1992;51680;0;214;6249;71737
20/1/2020;01:00;43850 01:00-02:00;323;8244;-12;202;-1640;3346;1841;51239;0;210;6070;69823
20/1/2020;02:00;43850 02:00-03:00;323;8271;-13;202;-1949;3181;1780;51261;0;210;5748;69014
20/1/2020;03:00;43850 03:00-04:00;324;8165;115;202;-2445;3102;1515;50916;0;209;5568;67671
20/1/2020;04:00;43850 04:00-05:00;324;8183;252;202;-2245;3143;1519;50745;0;211;5383;67717
20/1/2020;05:00;43850 05:00-06:00;324;8400;364;202;-1185;3371;2013;50635;0;210;5389;69723
20/1/2020;06:00;43850 06:00-07:00;324;8632;356;202;524;4060;3343;50387;0;208;5532;73568
20/1/2020;07:00;43850 07:00-08:00;324;8633;566;202;2195;5135;4777;50299;0;210;5561;77902
20/1/2020;08:00;43850 08:00-09:00;324;8635;688;202;3529;5835;5638;50497;195;210;5397;81150
20/1/2020;09:00;43850 09:00-10:00;324;8584;777;202;3452;6162;5631;50365;800;210;5015;81522
20/1/2020;10:00;43850 10:00-11:00;323;8654;883;202;3408;6063;5635;49713;1945;211;4600;81637
20/1/2020;11:00;43850 11:00-12:00;324;8596;910;202;3100;5800;5410;49728;2920;212;4424;81626
20/1/2020;12:00;43850 12:00-13:00;324;8521;905;202;1170;5583;4968;49722;3496;211;4521;79623
20/1/2020;13:00;43850 13:00-14:00;325;8580;901;202;929;5263;4947;49566;3344;211;4844;79112
20/1/2020;14:00;43850 14:00-15:00;326;8503;887;201;612;5101;4397;49266;2717;215;5054;77279
20/1/2020;15:00;43850 15:00-16:00;318;8571;917;203;826;5098;4567;48832;1797;217;5075;76421
20/1/2020;16:00;43850 16:00-17:00;316;8665;952;202;1333;5480;5261;48854;744;217;4952;76976
20/1/2020;17:00;43850 17:00-18:00;315;8764;954;202;1472;6045;5010;48856;189;219;4921;76947
20/1/2020;18:00;43850 18:00-19:00;317;8780;952;202;1954;6387;5465;48728;0;219;5027;78031
20/1/2020;19:00;43850 19:00-20:00;324;8597;952;202;2616;6348;5540;49117;0;220;4948;78864
20/1/2020;20:00;43850 20:00-21:00;324;8404;895;202;1848;6055;4701;49175;0;216;4923;76743
20/1/2020;21:00;43850 21:00-22:00;324;8437;722;202;1229;5634;4524;49112;0;221;4840;75245
20/1/2020;22:00;43850 22:00-23:00;325;8451;778;201;403;5356;2918;49650;0;222;4576;72880
20/1/2020;23:00;43850 23:00-24:00;325;8566;903;202;457;5052;2858;49838;0;223;4476;72900
21/1/2020;00:00;43851 00:00-01:00;324;8280;752;201;-43;4432;2331;49886;0;221;4304;70688
21/1/2020;01:00;43851 01:00-02:00;325;8425;804;202;-413;4140;2548;49974;0;222;4044;70271
21/1/2020;02:00;43851 02:00-03:00;326;8217;788;202;-873;4011;2060;50029;0;222;3836;68818
21/1/2020;03:00;43851 03:00-04:00;325;8093;796;202;-1775;3866;2247;50138;0;222;3645;67759
21/1/2020;04:00;43851 04:00-05:00;325;8052;803;202;-2474;3794;1981;50891;0;221;3520;67315
21/1/2020;05:00;43851 05:00-06:00;325;8262;790;202;-1933;3949;2173;51001;0;221;3383;68373
21/1/2020;06:00;43851 06:00-07:00;324;8538;887;202;-430;4794;3093;50976;0;220;3312;71916
21/1/2020;07:00;43851 07:00-08:00;323;8902;979;254;1443;5569;4424;51200;0;221;3350;76665
21/1/2020;08:00;43851 08:00-09:00;324;8961;1049;896;2009;6093;4875;51625;185;221;3277;79515
21/1/2020;09:00;43851 09:00-10:00;327;8907;1086;611;1977;6428;5099;51977;634;220;3005;80271
21/1/2020;10:00;43851 10:00-11:00;327;8817;927;203;1717;6288;5017;52214;1476;216;2513;79715
21/1/2020;11:00;43851 11:00-12:00;326;8382;917;202;1104;5685;4212;51866;2168;214;2141;77217
21/1/2020;12:00;43851 12:00-13:00;326;8270;919;202;893;5297;3972;51592;2598;213;2033;76315
21/1/2020;13:00;43851 13:00-14:00;327;8250;920;202;337;5084;3653;51396;2702;214;1968;75053
21/1/2020;14:00;43851 14:00-15:00;326;8562;898;203;174;4998;3323;51402;2338;213;1929;74366
21/1/2020;15:00;43851 15:00-16:00;325;8650;892;203;302;5106;3858;51432;1585;212;2051;74616
21/1/2020;16:00;43851 16:00-17:00;325;8606;866;202;499;5725;4756;51353;643;208;2227;75410
21/1/2020;17:00;43851 17:00-18:00;325;8826;969;202;1043;6191;5896;51481;168;206;2477;77784
21/1/2020;18:00;43851 18:00-19:00;325;8873;879;202;1797;6449;5843;51910;0;205;3072;79555
21/1/2020;19:00;43851 19:00-20:00;324;8788;955;202;2184;6545;5670;52134;0;205;3531;80538
21/1/2020;20:00;43851 20:00-21:00;326;8775;903;202;1215;6323;4454;52270;0;205;3708;78381
21/1/2020;21:00;43851 21:00-22:00;325;8547;771;202;361;5828;3336;52250;0;205;3699;75524
21/1/2020;22:00;43851 22:00-23:00;325;8506;804;202;75;5374;3429;52227;0;204;3622;74768
21/1/2020;23:00;43851 23:00-24:00;325;8580;854;202;9;4929;3119;52197;0;205;3491;73911
22/1/2020;00:00;43852 00:00-01:00;325;8488;750;202;17;4513;3076;52220;0;205;3244;73040
22/1/2020;01:00;43852 01:00-02:00;326;8457;758;202;-490;3954;3404;52140;0;203;3079;72033
22/1/2020;02:00;43852 02:00-03:00;326;8444;751;202;-1150;3790;3081;52111;0;202;3069;70826
